,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0PB0O24JqAuNdOAFVJljMS,0.683,0.764,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,160325
5RX8T3EoTuXcybAxe6oPAw,0.718,0.791,-5.572,1,0.0447,0.00207,0.00292,0.111,0.743,155.082,175161
6gC4zm1oONWkl0zvo4Cwg6,0.81,0.565,-6.318,1,0.0946,0.117,4.81e-05,0.112,0.37,80.015,174284
3rsDUslPzGw6sGHjkM4lg2,0.499,0.886,-5.051,1,0.143,0.00294,0.0,0.167,0.273,138.055,172088
0Md23O27tBkiiuzsCTetpl,0.718,0.676,-5.543,0,0.0723,0.103,0.159,0.11,0.611,84.046,150488
061FQTXf0Fmprx1Jjg35B0,0.695,0.597,-5.328,1,0.0956,0.258,0.0,0.148,0.535,86.008,152093
6KE32hoeVholHEoGeSoWQ5,0.863,0.521,-6.546,1,0.0601,0.0278,6.07e-05,0.193,0.31,125.016,192030
7pLVekYOyxNtBTeaXl9PU5,0.776,0.454,-9.82,1,0.0374,0.0581,3.34e-05,0.121,0.581,119.98,156026
4s8HU5QtwF2vuBUlvVpKgy,0.734,0.807,-7.427,0,0.0376,0.134,0.0124,0.0988,0.743,99.995,153487
4TXoHT9YxXfczvs2ccf5MK,0.577,0.762,-5.402,0,0.0648,0.0328,0.0,0.248,0.706,163.987,181947
50MCpRAPLw8KXn8j6j2yb7,0.74,0.677,-7.519,1,0.0286,0.248,1.96e-05,0.13,0.594,122.025,183806
2QqVRDgYIZbOXCKp3qrd6m,0.816,0.795,-7.559,0,0.198,0.0867,1.06e-06,0.279,0.463,97.986,124377
3KOKML3DT5AbPOQYWjBZTh,0.865,0.53,-5.749,1,0.0972,0.212,0.0018,0.152,0.41,102.008,154571
68YijaiOaZVDrvELVak9WI,0.809,0.424,-9.546,0,0.129,0.0582,2.19e-05,0.0891,0.307,114.01,202138
7b5eGNsoccPe4bDgPBWE6d,0.903,0.639,-4.581,0,0.161,0.502,0.00172,0.109,0.694,124.058,159474
04ajBAZ4nicx6flU5D6PdB,0.641,0.741,-7.303,1,0.0574,0.0136,8.47e-06,0.135,0.385,90.0,174527
2hCsRJpmsetg49AXeyhuAN,0.609,0.823,-7.163,1,0.0383,0.0181,0.0293,0.0451,0.543,160.049,147812
5TclMfBUkcXEIW23ytQ3Dp,0.853,0.657,-4.144,0,0.101,0.0264,0.000192,0.109,0.53,100.01,180038
12zIIWVV5guPmsV7yQGsOM,0.613,0.737,-6.052,1,0.143,0.324,0.0,0.159,0.484,125.03,218473
5JFfA93DVs0nduS6IglUv3,0.818,0.787,-5.052,1,0.121,0.0633,3.56e-06,0.183,0.384,115.058,166373
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
2f8JQJctq8LZtaq6Hgdgb8,0.867,0.723,-4.276,1,0.125,0.281,0.0,0.0934,0.872,135.033,201533
66TAAKeoOD0cFpVRug9IXZ,0.726,0.675,-8.251,1,0.16,0.272,0.0,0.121,0.846,137.954,183013
0EzNyXyU7gHzj2TN8qYThj,0.718,0.643,-7.473,0,0.16,0.441,0.0,0.113,0.645,131.825,176747
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
4f0ytSBF6dlKOIFQsfeemV,0.768,0.662,-5.92,1,0.182,0.37,0.0,0.0844,0.636,151.937,155920
16FTTvpIgihyei3EBNw1jd,0.717,0.686,-6.388,0,0.0483,0.141,0.0,0.208,0.653,134.067,159573
4wNyrbY6B2Okii8VeKo2B2,0.724,0.593,-6.498,1,0.0766,0.508,0.0,0.196,0.624,141.901,152547
7d391WfC0HtftRcetDFQUy,0.536,0.655,-7.636,0,0.22,0.011,0.000498,0.106,0.434,196.007,179653
1xs8bOvm3IzEYmcLJVOc34,0.792,0.503,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,185093
4BZZTXcd5ROagKhynqj61X,0.844,0.55,-7.903,0,0.0882,0.0318,0.00117,0.107,0.788,121.971,229387
5Q967UCPfCsQeEgFhT1umT,0.709,0.762,-8.919,1,0.243,0.0877,0.00159,0.199,0.663,141.052,182493
1xLCwgQcF6bKncTJmRGGws,0.762,0.59,-7.039,0,0.165,0.34,0.0,0.0765,0.738,122.105,226653
2GMXeFK2Zz6DqUP5LT9NHz,0.801,0.604,-6.525,0,0.21,0.463,0.00378,0.111,0.534,125.024,162840
6sR9M21Bl17LNMs07QSjyb,0.841,0.891,-2.136,0,0.237,0.302,0.0,0.316,0.828,136.038,212360
3d7vLNeOXnzdBwUGbqklPE,0.679,0.646,-6.606,0,0.202,0.129,0.0,0.323,0.546,147.969,216333
6pIciAIov7TP5Zj4PTN9rc,0.836,0.879,-5.187,0,0.0433,0.416,0.349,0.108,0.729,112.035,174830
5bOWPM362XpMa8zn6UR9te,0.626,0.569,-7.971,0,0.0457,0.365,0.0,0.151,0.419,76.992,172394
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
4otT81iBBpaf36roGtzT4a,0.681,0.459,-7.178,0,0.0398,0.595,0.0,0.0828,0.33,83.47,218587
3D29kjUyWxsT3jUUTtARVQ,0.695,0.63,-7.16,0,0.035,0.229,0.0,0.118,0.55,130.968,240413
2C2vSufLm1wLq2GjDH3iMh,0.799,0.919,-4.821,1,0.0398,0.112,0.0,0.105,0.973,130.006,196520
309wfX4hjhywRlyknsgm8N,0.881,0.442,-9.245,1,0.237,0.299,0.0,0.125,0.694,115.027,172241
4fWyBvLIPO68D2Ff87t1em,0.748,0.579,-8.046,0,0.0323,0.0156,1.37e-05,0.192,0.625,127.974,203438
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
5eTaQYBE1yrActixMAeLcZ,0.636,0.869,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,186496
7Gzz44FpTbZu0DNVVZjwPs,0.734,0.564,-7.199,1,0.032,0.364,0.0,0.527,0.538,116.025,199433
7vjvSnuolvOBNgJDSodY2B,0.784,0.804,-6.604,0,0.0357,0.133,0.000182,0.256,0.961,128.958,128198
0LVjBdjZvJykxed42ExTLf,0.755,0.569,-7.48,0,0.0339,0.51,1.77e-05,0.417,0.708,117.938,164903
2LcmbuYX7tyR4DWy3b273L,0.856,0.89,-6.463,0,0.0627,0.131,0.0143,0.0614,0.77,139.003,214383
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
5tiTVSryX1Hu09cPsNvaIR,0.534,0.752,-6.715,0,0.0958,0.0381,1.13e-05,0.213,0.552,167.963,177143
26b3oVLrRUaaybJulow9kz,0.573,0.422,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791
6BCYTbYrUoOMcPVHwtM8gY,0.689,0.487,-5.839,0,0.163,0.445,0.00126,0.123,0.326,178.033,154333
1DmW5Ep6ywYwxc2HMT5BG6,0.545,0.779,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,183375
50vXZhuyOfXaEkG3jVacmd,0.464,0.588,-7.427,0,0.255,0.139,0.0,0.254,0.28,153.89,171818
3IhM5Mber8KA0NaRNpK2px,0.705,0.663,-5.289,0,0.0367,0.18,6.74e-06,0.0924,0.38,124.988,140160
1vYF6O8JLonzVYrJGSGNNW,0.584,0.594,-7.105,1,0.149,0.403,0.0,0.162,0.553,120.053,167245
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
323zcUSa2qrq0aUAwL30sT,0.636,0.603,-6.586,0,0.105,0.0498,0.0,0.0685,0.404,179.923,181667
4KjHgPOIsA8LlMwyAJRlfv,0.742,0.882,-3.606,0,0.0997,0.0622,5.29e-06,0.93,0.512,96.002,184347
6lEjeruLQP9MAnKKzThhsv,0.547,0.57,-7.673,0,0.0528,0.422,9.07e-05,0.319,0.347,139.728,174987
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
0oQOmpUTham7BqNPAMBImy,0.611,0.581,-8.52,0,0.0337,0.295,0.0,0.108,0.417,101.969,158102
2sbvNhKsY8OUEwlbZb7hXV,0.68,0.776,-7.237,0,0.0897,0.095,0.00112,0.157,0.696,144.038,196693
5OGnojWHysrkcgLzBAj2SA,0.93,0.83,-4.685,1,0.255,0.179,0.0,0.0392,0.944,95.983,154763
3gZrQYFNYJmRKeVcZMHy8w,0.81,0.572,-7.046,1,0.169,0.0395,3.87e-06,0.144,0.397,123.028,152000
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
6TYFXyFTDZ6qwFPuBJfWpK,0.367,0.438,-9.78,0,0.034,0.245,4.97e-05,0.116,0.142,119.408,212962
0eoNXHlt2V32uXCy60jCCa,0.74,0.789,-5.931,1,0.06,0.307,0.000122,0.74,0.842,130.042,135347
6NaSSp1G4OUCZjTPXuZNP9,0.832,0.617,-8.412,0,0.055,0.0911,1.73e-05,0.123,0.608,125.994,112907
5w40ZYhbBMAlHYNDaVJIUu,0.498,0.897,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,184013
2gwirjNHYJPlBwOJ5Aftwv,0.515,0.454,-10.119,0,0.0306,0.836,0.0643,0.161,0.458,81.009,221218
3pBTElvw1OK7pDDI3MR4qC,0.818,0.506,-10.91,0,0.201,0.284,0.145,0.101,0.636,113.981,162105
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
1DmW5Ep6ywYwxc2HMT5BG6,0.545,0.779,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,183375
7iWb4MyDsYf0GcE6mCCsJc,0.725,0.821,-6.59,1,0.046,0.29,0.0,0.14,0.74,128.032,171009
3h2IRgTZrU4hSNCePszT23,0.748,0.703,-6.349,1,0.0464,0.0336,5.36e-05,0.137,0.634,110.011,170281
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
5CqyzTnsaP20NBBiDZZe5H,0.732,0.889,-6.049,0,0.0637,0.109,0.0,0.167,0.548,140.0,128772
4o5Ob60pz8QHcFKcr4MWyf,0.617,0.529,-7.931,1,0.0957,0.498,0.0,0.553,0.501,165.015,137727
3i9UKYqNJtG0ufxxYimRu1,0.806,0.628,-8.267,1,0.258,0.0504,0.0368,0.225,0.611,96.573,159429
1r5nCkDun9Rg73A5KGWZB0,0.615,0.561,-8.505,1,0.0949,0.544,0.0,0.113,0.302,79.917,182995
6HuNgzEw9b4tDcSDCQBS1O,0.676,0.47,-9.238,1,0.0335,0.323,0.000458,0.123,0.155,105.985,147880
7tHkIqI9XU8qCfLHIzl0pp,0.671,0.536,-7.499,1,0.0353,0.24,0.0,0.111,0.733,98.865,156760
6KOzO2mUwSwe8a9GiJAn7X,0.721,0.414,-9.104,0,0.132,0.219,0.0,0.164,0.652,144.758,146719
4FGvRqZ1pPaflN2jjLBMB9,0.562,0.43,-11.255,0,0.449,0.524,0.676,0.0691,0.265,131.737,202955
2c8wnqPxPUXtxNSJN9b4cS,0.781,0.592,-6.072,0,0.132,0.643,0.0,0.183,0.73,101.918,178191
2dSAFb1xzoJffGzfxU4BaE,0.504,0.589,-7.327,0,0.266,0.555,0.0,0.114,0.39,94.496,200412
3pBTElvw1OK7pDDI3MR4qC,0.818,0.506,-10.91,0,0.201,0.284,0.145,0.101,0.636,113.981,162105
1DmW5Ep6ywYwxc2HMT5BG6,0.545,0.779,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,183375
74xfr2lyWfi2qZjWtqovBg,0.556,0.674,-5.518,1,0.363,0.207,0.0,0.296,0.447,208.066,121220
4vOoQh9MhS9pyrbvc8LyMz,0.584,0.915,-3.199,0,0.11,0.00686,0.000155,0.098,0.57,181.882,196940
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
2gwirjNHYJPlBwOJ5Aftwv,0.515,0.454,-10.119,0,0.0306,0.836,0.0643,0.161,0.458,81.009,221218
2ZfaBbRMcEgSF8JnJIaEBP,0.876,0.698,-9.543,1,0.0537,0.155,1.91e-05,0.181,0.85,130.033,168000
5g9gZGiXlk747pESQzmmRT,0.779,0.893,-4.688,1,0.087,0.0537,0.0,0.15,0.933,135.071,148248
7xzgJNufqvox5oQQa1dP1O,0.649,0.81,-4.781,1,0.0889,0.185,0.0,0.116,0.764,120.128,164000
2TAYBcMlswc3zYjVth43DE,0.511,0.506,-9.247,0,0.0745,0.198,1.19e-05,0.091,0.325,137.069,160365
3qQbCzHBycnDpGskqOWY0E,0.668,0.758,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,165671
6pD0ufEQq0xdHSsRbg9LBK,0.569,0.724,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,194563
7K3BhSpAxZBznislvUMVtn,0.492,0.675,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,163855
2UW7JaomAMuX9pZrjVpHAU,0.812,0.479,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,234353
1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947
6AQbmUe0Qwf5PZnt4HmTXv,0.696,0.809,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387
7aRCf5cLOFN1U7kvtChY1G,0.817,0.44,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113
7FbrGaHYVDmfr7KoLIZnQ7,0.783,0.592,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,174253
2mpoNBkngUEwnaKoBhZ0vl,0.784,0.826,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,184066
1lRtH4FszTrwwlK5gTSbXO,0.772,0.73,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,174943
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
0WoVfPjxsf9MTvPt9ptqeE,0.938,0.606,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,123673
5W4kiM2cUYBJXKRudNyxjW,0.732,0.839,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,157478
2VzCjpKvPB1l1tqLndtAQa,0.807,0.595,-7.19,1,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,239845
1Lo0QY9cvc8sUB2vnIOxDT,0.712,0.603,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,265493
0V3wPSX9ygBnCm8psDIegu,0.637,0.643,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
1s7oOCT8vauUh01PbJD6ps,0.799,0.802,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,239318
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
4GUrzAwDBOyEMQTo42GGzf,0.726,0.671,-5.994,1,0.0898,0.27,0.00101,0.206,0.229,86.059,167821
4taclmQm9wFcK4dKQjR5ny,0.618,0.84,-6.213,0,0.164,0.0822,0.368,0.275,0.514,97.704,153675
7oQepKHmXDaPC3rgeLRvQu,0.55,0.5,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,167357
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
6eeUDtR2OHjdDnAlFaO4cl,0.848,0.706,-7.294,1,0.285,0.0505,6.72e-06,0.105,0.359,96.973,141431
1ZKMMvWLhxXlk7VXqS7YRG,0.616,0.646,-5.349,0,0.0662,0.158,0.0,0.176,0.231,124.772,205994
0pC6XqDVKQC4czY2bgF7nj,0.841,0.818,-4.682,0,0.0465,0.00113,0.00191,0.0677,0.695,129.002,145607
42Ztw2ZtZR3mtWjXpg0R5I,0.667,0.702,-8.49,0,0.169,0.219,4.3e-05,0.147,0.479,148.978,135302
6DLSBLkABrsLokGPVTk7me,0.526,0.737,-7.303,0,0.303,0.0333,0.0,0.145,0.483,131.901,151200
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
5TYmnScjaRecWuBqEaA7S5,0.743,0.809,-7.924,0,0.214,0.527,0.632,0.102,0.342,75.035,155021
6LBmaJYwbLHfQwIreMCLlw,0.892,0.503,-7.086,0,0.178,0.0642,0.0,0.102,0.615,139.928,132000
7sJNeWTXkZCEC7OnFMpGWL,0.797,0.791,-6.281,1,0.33,0.119,0.0,0.113,0.828,138.026,203560
6Q6Os8JhYK3LA73I5tjJXG,0.73,0.706,-5.303,0,0.279,0.2,1.98e-05,0.181,0.336,93.373,146510
22skzmqfdWrjJylampe0kt,0.633,0.927,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432
3TIkXqTbyDU3d8gcCWoI84,0.599,0.505,-8.333,1,0.351,0.471,0.00087,0.119,0.327,99.985,144845
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
3GmMr6bhIzmtyjeb5ru0tD,0.738,0.705,-4.178,1,0.0312,0.145,0.0,0.0917,0.912,91.02,174625
7oQepKHmXDaPC3rgeLRvQu,0.55,0.5,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,167357
4i81SNeu64liIEAytWqIOK,0.8,0.67,-5.74,0,0.0671,0.156,0.000431,0.087,0.481,100.981,165066
561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
609E1JCInJncactoMmkDon,0.768,0.644,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,194543
6eeUDtR2OHjdDnAlFaO4cl,0.848,0.706,-7.294,1,0.285,0.0505,6.72e-06,0.105,0.359,96.973,141431
6DLSBLkABrsLokGPVTk7me,0.526,0.737,-7.303,0,0.303,0.0333,0.0,0.145,0.483,131.901,151200
0pC6XqDVKQC4czY2bgF7nj,0.841,0.818,-4.682,0,0.0465,0.00113,0.00191,0.0677,0.695,129.002,145607
4GUrzAwDBOyEMQTo42GGzf,0.726,0.671,-5.994,1,0.0898,0.27,0.00101,0.206,0.229,86.059,167821
1ZKMMvWLhxXlk7VXqS7YRG,0.616,0.646,-5.349,0,0.0662,0.158,0.0,0.176,0.231,124.772,205994
7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
2fKhwChrBYgU3suVZd8LrK,0.775,0.838,-4.092,0,0.0889,0.329,0.0,0.0354,0.588,89.929,265733
2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938
4fYte8ZvTK14NEhAOZocBi,0.697,0.802,-6.412,1,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,148120
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
5eTaQYBE1yrActixMAeLcZ,0.636,0.869,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,186496
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238
7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360
26b3oVLrRUaaybJulow9kz,0.573,0.422,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791
4fWyBvLIPO68D2Ff87t1em,0.748,0.579,-8.046,0,0.0323,0.0156,1.37e-05,0.192,0.625,127.974,203438
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303
2LcmbuYX7tyR4DWy3b273L,0.856,0.89,-6.463,0,0.0627,0.131,0.0143,0.0614,0.77,139.003,214383
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
7Gzz44FpTbZu0DNVVZjwPs,0.734,0.564,-7.199,1,0.032,0.364,0.0,0.527,0.538,116.025,199433
1DmW5Ep6ywYwxc2HMT5BG6,0.545,0.779,-6.235,0,0.0751,0.243,1.66e-06,0.123,0.303,150.002,183375
22skzmqfdWrjJylampe0kt,0.633,0.927,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432
4hy7qTxsnyZUZoqo5RtaYq,0.777,0.526,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,194849
66TAAKeoOD0cFpVRug9IXZ,0.726,0.675,-8.251,1,0.16,0.272,0.0,0.121,0.846,137.954,183013
4fYte8ZvTK14NEhAOZocBi,0.697,0.802,-6.412,1,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,148120
561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
6AQbmUe0Qwf5PZnt4HmTXv,0.696,0.809,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013
2f8JQJctq8LZtaq6Hgdgb8,0.867,0.723,-4.276,1,0.125,0.281,0.0,0.0934,0.872,135.033,201533
0pC6XqDVKQC4czY2bgF7nj,0.841,0.818,-4.682,0,0.0465,0.00113,0.00191,0.0677,0.695,129.002,145607
7oQepKHmXDaPC3rgeLRvQu,0.55,0.5,-5.779,0,0.045,0.285,0.0,0.116,0.351,115.016,167357
42Ztw2ZtZR3mtWjXpg0R5I,0.667,0.702,-8.49,0,0.169,0.219,4.3e-05,0.147,0.479,148.978,135302
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
1ZKMMvWLhxXlk7VXqS7YRG,0.616,0.646,-5.349,0,0.0662,0.158,0.0,0.176,0.231,124.772,205994
4GUrzAwDBOyEMQTo42GGzf,0.726,0.671,-5.994,1,0.0898,0.27,0.00101,0.206,0.229,86.059,167821
6DLSBLkABrsLokGPVTk7me,0.526,0.737,-7.303,0,0.303,0.0333,0.0,0.145,0.483,131.901,151200
6eeUDtR2OHjdDnAlFaO4cl,0.848,0.706,-7.294,1,0.285,0.0505,6.72e-06,0.105,0.359,96.973,141431
4taclmQm9wFcK4dKQjR5ny,0.618,0.84,-6.213,0,0.164,0.0822,0.368,0.275,0.514,97.704,153675
3pyvUdSZvgrmZbXcEsL2bs,0.701,0.857,-4.667,0,0.0432,0.0337,8.83e-05,0.122,0.232,164.965,170580
62NrIrsxxNXJVvtRivWYjM,0.62,0.925,-3.15,1,0.0565,0.0322,0.0,0.141,0.407,139.947,150857
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
5TYmnScjaRecWuBqEaA7S5,0.743,0.809,-7.924,0,0.214,0.527,0.632,0.102,0.342,75.035,155021
561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760
3ixYwMhY3eLvdrz0paiYGD,0.562,0.773,-5.355,0,0.257,0.416,2.2e-06,0.433,0.44,95.032,207500
0qCa741ey8PttRgz14D5IG,0.836,0.532,-10.946,0,0.226,0.101,1.79e-05,0.313,0.785,93.963,132766
3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018
5CvAzdenlzv3ImMcG7awJV,0.68,0.956,-1.95,0,0.172,0.0771,0.0,0.36,0.512,137.939,210870
1rDfZwXzeotPuDtBJotaK1,0.78,0.574,-7.418,0,0.102,0.103,0.0,0.135,0.425,137.034,159869
3IhM5Mber8KA0NaRNpK2px,0.705,0.663,-5.289,0,0.0367,0.18,6.74e-06,0.0924,0.38,124.988,140160
6AQbmUe0Qwf5PZnt4HmTXv,0.696,0.809,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013
7FbrGaHYVDmfr7KoLIZnQ7,0.783,0.592,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,174253
7K3BhSpAxZBznislvUMVtn,0.492,0.675,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,163855
1odExI7RdWc4BT515LTAwj,0.508,0.43,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954
4DHcnVTT87F0zZhRPYmZ3B,0.707,0.681,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455
1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947
26b3oVLrRUaaybJulow9kz,0.573,0.422,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791
1s7oOCT8vauUh01PbJD6ps,0.799,0.802,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,239318
0JXXNGljqupsJaZsgSbMZV,0.684,0.607,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387
